station,zone,lon,lat,doy,T_C,chl_a,salinity,turbidity,flow_U,do_mgl,risk_score,risk_label
ST01_Odaiba,inner,139.775,35.628,38,14.321753086859578,2.4502423728093277,30.880201326544817,11.249550936702533,0.055592315127740634,8.83665430703749,17.15477003817768,0
ST01_Odaiba,inner,139.775,35.628,39,14.682027584313348,1.9159316746350545,30.521020142864373,8.71668276108551,0.042036783181723256,8.591462706450352,11.729108636298108,0
ST01_Odaiba,inner,139.775,35.628,40,15.758117301859615,1.6167347317848413,31.403880786556513,9.170128039686114,0.050288270614180876,8.213354635059613,17.991555859984327,0
ST01_Odaiba,inner,139.775,35.628,41,16.048460774088127,2.274603080066807,30.916866985110953,9.378574396454804,0.030982354094231446,8.251372900891807,26.6161424683671,1
ST01_Odaiba,inner,139.775,35.628,42,15.452890995611384,2.4453686378420065,31.380051454828987,9.322618107308573,0.044512212131065224,8.983723677236826,20.131156283269334,0
ST01_Odaiba,inner,139.775,35.628,43,15.08247831436342,1.2994614188372362,30.57241295446709,8.796546306250555,0.05534717962197084,8.707763353357791,12.126214469128895,0
ST01_Odaiba,inner,139.775,35.628,44,14.794447984374113,2.2793855386517947,31.451770010035826,8.79759622777237,0.044471641166478997,8.644572155517912,15.821570168542577,0
ST01_Odaiba,inner,139.775,35.628,45,13.71402216612993,2.4037085639836753,30.841146234158867,8.866293734265778,0.0542888352258131,8.530417609691295,17.24355723631467,0
ST01_Odaiba,inner,139.775,35.628,46,14.18368906421946,1.9820182707927207,31.44418827202381,9.508757860664417,0.061520981841144705,8.577894174688716,16.7258112032282,0
ST01_Odaiba,inner,139.775,35.628,47,14.25503461925396,2.901791564357004,31.249650335877153,9.460197755381179,0.06749439810713953,9.118729964530184,20.190752450431418,0
ST01_Odaiba,inner,139.775,35.628,48,15.33452145996315,2.2277205603223744,30.979538077051682,9.072102536330382,0.08969983201812438,8.565862521802798,18.04312269872847,0
ST01_Odaiba,inner,139.775,35.628,49,14.630333112512094,2.460221124782395,31.163896573874258,9.699607196750254,0.0924188705609312,8.163528468195171,18.153695210874165,0
ST01_Odaiba,inner,139.775,35.628,50,12.812997442252412,2.4116465369057263,31.512120635614764,10.287805531420483,0.07264974663059394,8.997408460804524,8.580790985978187,0
ST01_Odaiba,inner,139.775,35.628,51,14.352103228649979,2.612963311567397,31.358135140211303,8.978412401268454,0.0733857087832335,8.617989575780651,19.16430492518478,0
ST01_Odaiba,inner,139.775,35.628,52,13.65563081397536,2.170429950413276,31.521750510718867,9.525035747510037,0.082823099563896,8.712490054820828,17.435402483448236,0
ST01_Odaiba,inner,139.775,35.628,53,13.294511988616312,2.11848012366426,31.959330766628252,9.938007481986675,0.08102097902294011,9.34295334377564,10.941150166071267,0
ST01_Odaiba,inner,139.775,35.628,54,14.199273760440434,3.762361529706225,30.917004326725745,9.26502687011624,0.04735837846310635,8.691686809346988,16.201989146797718,0
ST01_Odaiba,inner,139.775,35.628,55,14.410183048972456,2.6749946798872077,31.891219155618778,9.356462635221252,0.03994991984261869,8.81557204685149,23.45244761236588,1
ST01_Odaiba,inner,139.775,35.628,56,14.20746269562301,2.7429801531709885,31.457035230379958,9.852933072541658,0.03371581781292821,8.228315077203014,14.433090710721721,0
ST01_Odaiba,inner,139.775,35.628,57,12.669760650059379,2.309060293566474,31.1756549641725,10.947967600702713,0.0623595256304737,8.612000734980706,15.12523589851765,0
ST01_Odaiba,inner,139.775,35.628,58,12.974137680189955,3.220244372391597,31.065640687483185,10.480724945774638,0.0354610644222725,8.943660894040844,14.249802449791225,0
ST01_Odaiba,inner,139.775,35.628,59,13.368603530241083,3.039021080718068,31.42732035964261,9.882726169969827,0.048917049910654264,8.07768060607727,13.83598644353425,0
ST01_Odaiba,inner,139.775,35.628,60,13.767861323776085,4.689230079342865,31.779744591822094,10.26118518679558,0.05162440544111032,8.780145141266747,22.28812119248079,1
ST01_Odaiba,inner,139.775,35.628,61,12.489699924430623,4.547511304076755,31.484043595874503,9.606462091244145,0.059934072296493404,8.740097603794709,12.612600685395758,0
ST01_Odaiba,inner,139.775,35.628,62,12.611941776686148,3.8795006961565845,31.99457362965295,10.093132727219203,0.06903018818459433,8.71626694480827,15.345727784105062,0
ST01_Odaiba,inner,139.775,35.628,63,11.764679529830575,5.53718837722935,31.124647700947996,9.806026926711635,0.13575342216116787,9.114582639599954,11.692457946250524,0
ST01_Odaiba,inner,139.775,35.628,64,11.583942477651805,5.095456108240206,31.57499585686678,9.50246737415224,0.07054732630395598,8.833457504017284,8.697808354232873,0
ST01_Odaiba,inner,139.775,35.628,65,13.084002671136972,4.641712640277152,31.221369998886217,10.331708624265,0.0764988643558105,9.290869300366408,20.64048817543859,0
ST01_Odaiba,inner,139.775,35.628,66,13.413993925219296,3.7596324679381716,31.724480973996126,10.043991746998724,0.06342621343097464,8.302158076933777,16.044077298216944,0
ST01_Odaiba,inner,139.775,35.628,67,12.168390454947655,6.365321200623832,31.89959346555962,9.778404370964076,0.05671807870015897,8.75391137040999,15.066158533336512,0
ST01_Odaiba,inner,139.775,35.628,68,12.927828803198734,4.740496856620534,31.525261638030617,11.390647925802238,0.052410366978908364,8.733269595295168,13.480086120949103,0
ST01_Odaiba,inner,139.775,35.628,69,12.31535244773474,4.832502050270377,30.888010712230884,9.498098576985257,0.04594339800344059,8.27171539009068,18.263291800254102,0
ST01_Odaiba,inner,139.775,35.628,70,11.41305550060747,6.390412817775366,31.74656050183327,9.81325181687668,0.03596416266799134,9.081861685825526,15.171669329192802,0
ST01_Odaiba,inner,139.775,35.628,71,12.123470710363188,7.326417553687415,31.835310091768836,9.584622686323682,0.033966650342590284,9.62913083788262,19.935352411426717,0
ST01_Odaiba,inner,139.775,35.628,72,12.972109736284274,7.029017173289448,31.84279554138072,10.729161232224884,0.03178649807168877,8.69236730687756,17.435049942771677,0
ST01_Odaiba,inner,139.775,35.628,73,11.622496705698794,6.851498600392832,32.109261379031835,10.561365047680715,0.03859940635770067,8.90107574851729,8.156791440267234,0
ST01_Odaiba,inner,139.775,35.628,74,12.81452713613602,7.101268800647572,31.43402619885625,9.94114157165703,0.07574153326124514,8.732760499796782,25.130042275865435,1
ST01_Odaiba,inner,139.775,35.628,75,9.380874601960471,7.465956572600955,31.976013707505043,10.545932627813539,0.07895115863495321,8.41339201283947,6.393573906387641,0
ST01_Odaiba,inner,139.775,35.628,76,12.05028048732261,7.654372858532355,32.14609377369939,10.073802147869367,0.062315877292104103,7.970380153413879,11.82432132407622,0
ST01_Odaiba,inner,139.775,35.628,77,11.380738126842093,7.650730812090346,31.270939102313047,10.824559736427256,0.07347302553633298,8.416217377124603,13.855503408867719,0
ST01_Odaiba,inner,139.775,35.628,78,10.992514967178103,7.796267968667068,31.91636120365957,10.203643717976183,0.09315793499076097,8.141568417724644,14.239670256664594,0
ST01_Odaiba,inner,139.775,35.628,79,11.228051752844507,7.944926901810136,31.684933679348603,10.167727413633608,0.06990003892179694,9.37979831805471,13.884688723515291,0
ST01_Odaiba,inner,139.775,35.628,80,9.489835032557465,7.8285222544864865,31.827219835125746,11.948370982396607,0.08367393708333479,8.65189810576112,11.001792237855305,0
ST01_Odaiba,inner,139.775,35.628,81,10.831746586064552,8.290862486260297,31.97123103643392,10.017720197631169,0.0908359329055783,8.559335418296985,14.34556622722172,0
ST01_Odaiba,inner,139.775,35.628,82,11.223136440595216,7.806013870270731,31.735768903030305,9.910087629077683,0.05433770233270051,9.053100221449041,9.777103923973197,0
ST01_Odaiba,inner,139.775,35.628,83,12.052113014871052,8.819392093895642,31.69398790838013,10.529992398735555,0.04672122186951961,8.248445673033258,12.792917735523218,0
ST01_Odaiba,inner,139.775,35.628,84,10.389942154533136,8.584297545500844,31.92145802165756,12.633595392587829,0.06981269647690537,8.39007709537214,12.352243579949599,0
ST01_Odaiba,inner,139.775,35.628,85,10.094952483150907,8.729984462152212,31.599295283244945,10.243850361372763,0.0398534380655781,8.723694452880054,0.49095682752330916,0
ST01_Odaiba,inner,139.775,35.628,86,10.279977865394532,9.567274979749493,31.61371887435276,9.932411746231162,0.030161004383001466,9.107579034986195,9.141733067642392,0
ST01_Odaiba,inner,139.775,35.628,87,11.355806314819844,10.360468797533066,32.15701217792537,10.228686398648573,0.03442132145628805,8.896310968265503,9.101773943198214,0
ST01_Odaiba,inner,139.775,35.628,88,10.831068771068864,10.30161073730157,31.622028124801055,10.476060099493456,0.042138568576238516,8.794488419741658,10.068946628008367,0
ST01_Odaiba,inner,139.775,35.628,89,10.091341546472583,9.225317368236205,32.17975459991321,10.067103177137401,0.05514331279159839,8.72587875671677,8.135509236629913,0
ST01_Odaiba,inner,139.775,35.628,90,10.875359726381141,9.673321452840495,32.13155721395064,10.797061244792797,0.06490719317184739,8.854146864431275,11.034183722844656,0
ST01_Odaiba,inner,139.775,35.628,91,10.494533069804422,10.784905655283215,31.487677417901963,14.827253189482564,0.11361776556124319,8.77407744241381,8.855632617179548,0
ST01_Odaiba,inner,139.775,35.628,92,11.146455639540644,9.957888519100688,31.814506539884437,10.441201103583184,0.06946985346130091,8.280729012485207,8.882202882129015,0
ST01_Odaiba,inner,139.775,35.628,93,9.767122587820777,10.459117828670513,32.38807848264931,10.32007564718571,0.07727777390286257,8.71038374826213,15.344822806518419,0
ST01_Odaiba,inner,139.775,35.628,94,10.026430235505208,10.955970883349888,31.74727537912679,10.387226028724804,0.07717229561289841,8.261637444493081,14.300922247968433,0
ST01_Odaiba,inner,139.775,35.628,95,9.937249707832722,10.29306918389608,31.913789296609547,10.082302133276276,0.07128273192292323,8.722627284038358,5.450489066439999,0
ST01_Odaiba,inner,139.775,35.628,96,9.045093085802991,10.912652961356175,32.20291713679924,11.708363003515432,0.06160710208835057,8.496930319475874,11.09390427509982,0
ST01_Odaiba,inner,139.775,35.628,97,10.42037299684225,10.26181071565013,32.31020375648457,10.423059263866497,0.08961923154629092,9.703844143033807,10.78925848353802,0
ST01_Odaiba,inner,139.775,35.628,98,10.362505249924071,10.68290825190804,32.01030888784654,10.389372039044476,0.06253203166403752,8.670934920523324,10.579813777409704,0
ST01_Odaiba,inner,139.775,35.628,99,10.130557415639494,11.184008525214754,31.91679452404369,10.861694388907498,0.043059410444610195,8.12388911556961,8.242593722084766,0
ST01_Odaiba,inner,139.775,35.628,100,9.914231981208818,10.253821590105302,32.5327256032778,10.46676497002908,0.040686593280208724,8.630487588195546,6.32585815144218,0
ST01_Odaiba,inner,139.775,35.628,101,8.947676830418576,11.28242353557621,32.63733868629467,10.835205167325553,0.03259616069848764,8.89035118308873,9.07131646593953,0
ST01_Odaiba,inner,139.775,35.628,102,9.724172098380985,11.0499662903927,32.41866456411643,10.048233717937753,0.039989439112609645,9.350264799088844,9.117781096061135,0
ST01_Odaiba,inner,139.775,35.628,103,9.769880586872306,11.319497777938631,32.159622405559126,11.33880075155274,0.049309055883858144,8.44330295989199,6.567359262870699,0
ST01_Odaiba,inner,139.775,35.628,104,9.388248068835173,11.124755195698464,31.900245839620787,12.24750128125368,0.05219994713015661,8.04411960857993,2.6801582446781165,0
ST01_Odaiba,inner,139.775,35.628,105,9.889716982878664,11.650770885285983,31.901967029304306,10.82147656716536,0.09972103395874032,9.001663028924176,6.591645332554571,0
ST01_Odaiba,inner,139.775,35.628,106,10.333323245186328,10.97392049660319,32.315903098211436,12.450820481005206,0.07065004187260725,8.12034441598682,4.456441239510359,0
ST01_Odaiba,inner,139.775,35.628,107,11.513032194782209,10.626331647672858,32.29238818351218,10.100972621687536,0.07166640506240309,8.495582653689139,14.271661180925674,0
ST01_Odaiba,inner,139.775,35.628,108,10.14041232237283,10.819504166295525,32.59473719343845,10.479573270691851,0.0846287753073606,8.564249126081545,5.853006880217844,0
ST01_Odaiba,inner,139.775,35.628,109,10.206123654952501,10.93545557936597,32.37644839982935,10.686664589363223,0.07099220445856956,8.636473558093797,8.957762251567338,0
ST01_Odaiba,inner,139.775,35.628,110,9.942526749568048,10.582408346762476,31.737109805486664,10.63578168075282,0.06986690636648492,8.936784294945884,13.389016608910925,0
ST01_Odaiba,inner,139.775,35.628,111,8.471732926603615,10.461807674069556,32.510001481273406,10.336398848864292,0.06249917785041761,8.384202387213184,8.614654046320862,0
ST01_Odaiba,inner,139.775,35.628,112,9.992870109240549,9.964098446853544,31.901043192190436,10.242088753882477,0.055652942966301286,8.544431287349413,8.552823059434687,0
ST01_Odaiba,inner,139.775,35.628,113,10.072259409979422,9.848003392562111,32.09097327669128,10.005610233310481,0.056984482565804434,8.64419353077254,8.753543537638015,0
ST01_Odaiba,inner,139.775,35.628,114,12.007322724663618,9.334051736556848,32.28658540150439,10.27890163525723,0.041606392928820464,8.705413030765323,21.333856909935474,0
ST01_Odaiba,inner,139.775,35.628,115,9.898150066129535,10.758378339071276,32.81524208289006,10.006225826124767,0.04667615790096617,8.680051275362404,10.089434866571214,0
ST01_Odaiba,inner,139.775,35.628,116,10.3112379891055,9.103047789729075,33.154188227560454,10.906740404497166,0.03875374691976164,8.810323733837764,8.455477059357865,0
ST01_Odaiba,inner,139.775,35.628,117,10.062838128449629,9.213907848665205,32.40755334771544,10.014686131913747,0.03715597601553897,8.968091972251397,4.605147280762153,0
ST01_Odaiba,inner,139.775,35.628,118,9.178912588358497,9.03138049612254,32.17455287675986,9.85569439279594,0.055406697654538845,8.781856740431847,7.811270919302113,0
ST01_Odaiba,inner,139.775,35.628,119,11.053993900843187,9.66397129697919,32.39348947450077,10.429660005234872,0.049341873000080444,8.80007405948343,14.865150162860225,0
ST01_Odaiba,inner,139.775,35.628,120,10.769788193704935,8.891521231548507,32.50270973604096,10.488542296449408,0.05758052534065345,7.979154021852947,8.050840956275321,0
ST01_Odaiba,inner,139.775,35.628,121,10.832190484083526,9.482773305505258,32.143136589124985,11.386560905626949,0.06958633821041436,8.625080558438658,12.422745151936997,0
ST01_Odaiba,inner,139.775,35.628,122,9.505585939612425,8.34033093482447,32.7804716258946,10.407537232340193,0.07088105097792759,8.789256743612981,6.356288507205253,0
ST01_Odaiba,inner,139.775,35.628,123,11.391660152085315,8.633849858963693,32.313147601078256,10.034341110022453,0.07007326506298019,8.880987063860818,13.373902624132226,0
ST01_Odaiba,inner,139.775,35.628,124,9.186859710872481,7.893874542765254,32.395313608832424,10.97022991432603,0.07900747763408544,8.303893598735385,0.0,0
ST01_Odaiba,inner,139.775,35.628,125,10.81931762018951,9.202029826621569,32.447277868654815,10.266863335121082,0.07099462409822341,8.308081143207719,10.228399074056629,0
ST01_Odaiba,inner,139.775,35.628,126,12.146251061320832,7.355041051401269,32.37513164188638,9.685222989705169,0.06256000189321166,8.332331666412864,18.083549528144335,0
ST01_Odaiba,inner,139.775,35.628,127,9.648062293239068,7.925348266987261,32.50113768696572,10.260040272718522,0.08240682220955814,8.76619663311521,5.82923247423556,0
ST01_Odaiba,inner,139.775,35.628,128,10.0365943294735,7.911837008286734,32.06472403442161,11.4743437188225,0.048713728785285314,8.954198047511184,8.904337381543195,0
ST01_Odaiba,inner,139.775,35.628,129,10.621016570593055,7.629934586414157,32.08249836149962,9.941531145404554,0.053829352675966564,8.366002416635494,7.42271092611417,0
ST01_Odaiba,inner,139.775,35.628,130,10.192684417300715,7.162676114898558,31.919675932484363,9.790831057363967,0.031950733558524395,8.87980893170643,9.567859527706458,0
ST01_Odaiba,inner,139.775,35.628,131,9.411594102934323,7.027473143489955,32.38095038267369,9.605065743617205,0.038870158585387685,8.552920253746368,5.657081735604253,0
ST01_Odaiba,inner,139.775,35.628,132,10.76610879039511,6.95666739149843,32.48180345644031,9.583674867127355,0.05416804764623827,8.439954892635546,7.209248655357175,0
ST01_Odaiba,inner,139.775,35.628,133,9.923005135351113,6.709443759488621,32.384121827575356,9.876690283051328,0.04899532816301769,8.390462496385615,11.42149467751297,0
ST01_Odaiba,inner,139.775,35.628,134,11.215749629284423,7.1193160522428744,32.74745052538088,10.118048111346535,0.06096286637403031,8.758183269413932,15.06295301675232,0
ST01_Odaiba,inner,139.775,35.628,135,10.167782785742768,7.60371479088618,32.24138268262403,9.431122103522751,0.061315640799017745,8.573437346925486,6.925314621331625,0
ST01_Odaiba,inner,139.775,35.628,136,12.212115405878095,6.0877782084027245,32.44128914797927,11.578950629691263,0.06480883823736139,9.336318333369332,18.539153457667382,0
ST01_Odaiba,inner,139.775,35.628,137,10.416789776640739,5.556989037268471,31.91040873126303,10.42950135742433,0.07468083391723458,8.066964357807263,9.71851011352146,0
ST01_Odaiba,inner,139.775,35.628,138,10.859325440737273,6.080666265093323,32.11868942013046,9.980381221456879,0.07499864612377846,8.596015019704138,12.340520002418103,0
ST01_Odaiba,inner,139.775,35.628,139,11.843706581329364,7.305337684861939,32.44002990737224,10.653633073451891,0.08803710468557963,8.157038506880609,8.572386302762009,0
ST01_Odaiba,inner,139.775,35.628,140,10.28643292237061,5.5122440387813585,32.482298397548874,9.2799290202897,0.06536147683593725,7.9999440559994,10.636779809921677,0
ST01_Odaiba,inner,139.775,35.628,141,11.533614123935552,6.640280557937082,32.135227925507536,9.701033695749151,0.08907182387277235,8.32121890022556,10.791603699144959,0
ST01_Odaiba,inner,139.775,35.628,142,12.480148552715638,6.574333775960664,32.197440770649486,9.948061346739507,0.07835378006048752,8.357353026185688,15.276937349044841,0
ST01_Odaiba,inner,139.775,35.628,143,10.233477775058748,5.381608394796309,31.758714582217568,10.53350016238869,0.04164579666346595,9.445440480453346,16.740304789547718,0
ST01_Odaiba,inner,139.775,35.628,144,11.754418107104115,5.8739703469766615,32.10177916494384,10.31616816623026,0.03724732131078897,8.179158977693765,12.738768385203507,0
ST01_Odaiba,inner,139.775,35.628,145,11.904054704332488,6.342873540077312,32.4704706897027,9.321745456054995,0.052753008848625604,7.774255016877982,11.089636568544442,0
ST01_Odaiba,inner,139.775,35.628,146,12.413208503849761,5.286356896683796,32.37004329674225,11.29496244420923,0.06487531427219403,8.30788011519,8.202395739574223,0
ST01_Odaiba,inner,139.775,35.628,147,10.89192852048654,5.329322557435162,32.34146753596855,9.109065951787663,0.04084634074881927,7.339987981883965,11.931999281981774,0
ST01_Odaiba,inner,139.775,35.628,148,10.920972049895601,5.103278708356525,32.199647771066864,10.637913361825923,0.045633273039005884,8.103028778395394,4.899747607643912,0
ST01_Odaiba,inner,139.775,35.628,149,12.492819810538078,4.857402846460229,32.179946217118726,11.77515889064072,0.057467463171522,8.114970809305612,11.119240138355188,0
ST01_Odaiba,inner,139.775,35.628,150,12.412835462279487,5.018276837239769,31.972508332745473,9.071655232888222,0.06987815137934232,8.393916224630415,13.83648041795542,0
ST01_Odaiba,inner,139.775,35.628,151,12.477645491007703,4.716346957407978,32.3726985463558,9.911514789066272,0.0682082632846203,8.43179321905216,19.091242671927162,0
ST01_Odaiba,inner,139.775,35.628,152,12.658405360921712,5.3378025156694395,32.28145742857678,8.892010279742065,0.08245933581558712,7.805926705644261,17.025404374646985,0
ST01_Odaiba,inner,139.775,35.628,153,11.943183878073995,4.935017935304373,32.294559240220245,9.247306290082863,0.07036840274904939,7.910852858169985,11.524451955422617,0
ST01_Odaiba,inner,139.775,35.628,154,12.780893357192832,5.442684246233171,31.980606122562893,9.385047464235845,0.06753609206278861,7.627122152650718,15.649340925382052,0
ST01_Odaiba,inner,139.775,35.628,155,12.939333035174121,4.559903291210135,31.48355416762132,9.472346655917388,0.06608178608081447,7.44354293159859,12.157287856159451,0
ST01_Odaiba,inner,139.775,35.628,156,12.245043960565901,5.521343581842022,32.44952342927757,10.948935941605638,0.057741422560102514,7.978649182283926,13.9039962576228,0
ST01_Odaiba,inner,139.775,35.628,157,14.422627039419297,5.796423599123034,31.967229775129514,9.6169833962119,0.04875305147468536,7.303909833736226,20.390793040361395,0
ST01_Odaiba,inner,139.775,35.628,158,13.424354772548925,4.411954244684024,31.842237316960155,9.224110873005367,0.044189060950556275,7.60488252304477,18.308213030739317,0
ST01_Odaiba,inner,139.775,35.628,159,12.209291152923047,5.6301195781658855,32.298991299249714,10.001123410465286,0.03600890144350747,7.328799864454125,14.292879691489112,0
ST01_Odaiba,inner,139.775,35.628,160,13.806352178895468,6.09599691846242,31.962912957955226,11.05446163784158,0.032153145450336325,7.901639949854585,20.499472183406663,0
ST01_Odaiba,inner,139.775,35.628,161,12.621833927850336,4.920908723756343,32.38776142504702,8.643062077738705,0.03514517152712861,8.356014894203982,13.39536425750688,0
ST01_Odaiba,inner,139.775,35.628,162,14.153375851957826,6.409771250670855,32.24384387163439,11.83905246465842,0.07301179940863783,7.067284561594082,21.569441790378345,1
ST01_Odaiba,inner,139.775,35.628,163,14.574336280559054,5.834633548014976,32.252475548599115,8.650643031206567,0.04863242082953304,6.7980157337864355,18.589293808709698,0
ST01_Odaiba,inner,139.775,35.628,164,13.116251684234424,5.327836370217606,31.62598515060274,9.903346783929432,0.057578816288793896,7.439428041951135,11.951008055809359,0
ST01_Odaiba,inner,139.775,35.628,165,14.670385096775398,5.7109543661526425,32.387430066424756,8.797278957801959,0.06834697891811325,7.444711858290729,21.131037605091418,0
ST01_Odaiba,inner,139.775,35.628,166,14.358306923040622,6.079480280771507,32.090008465179764,8.626096754609353,0.10702785027343928,7.47387487672302,21.260424908139605,0
ST01_Odaiba,inner,139.775,35.628,167,14.815601584150896,5.902486377225929,31.88835164633427,8.955457362553181,0.07231656489002151,7.154832296046063,24.786463880697788,1
ST01_Odaiba,inner,139.775,35.628,168,15.806693919833206,6.200430441149399,32.02937156148761,9.297654223290765,0.08098559404404661,7.199071831073098,26.63493814866845,1
